Unnamed: 0,Airline Name,Overall_Rating,Review_Title,Review
20177,thai lion air,4,complaint is about check in,udon thani to bangkok my complaint is about their check in staff at udon thani airport we never had any baggage to check in only had 1 approved cabin bag weighing 10 kgs in total this was for 2 passengers so well within their 7kg per pax limit we checked in i was told you cannot take that bag into the cabin i pointed out it was approved size cabin baggage but in the eyes of the check in staff there was no way they were going to let us board our flight they made us go to a shop buy 2 plastic bags transfer our clothes from my approved cabin bag into these 2 plastic bags what made me angry was that there were a lot of bags in the cabin either the same size some even bigger than mine there was no problems with the actual flights apart from a 20 minute delay on both sectors but that happens
2771,air serbia,4,will try to avoid this airline,belgrade to kiev my experience with air serbia did not start well whilst i was booking my ticket online i was asked me for my visa details for ukraine despite the fact that im a british citizen and dont need a visa the online form would not allow me to skip this information so i ended up having to call customer service to be fair to air serbia it was not difficult to get through to an agent and the phone call was charged at a normal rate once i was connected to an operator we cleared up the issue and then the lady said oh by the way i can see you have not paid for any luggage i told her with some indignation that i had paid for an extra suitcase and eventually she found this to be correct between then and my flight i also received numerous emails telling me that i had not paid for luggage once i arrived at the airport the idiocy continued on air serbias part i was once again asked for my visa and the check in person had to call someone to ask them if i needed visa eventually someone confirmed i did not then they said again did you know that you havent paid for extra luggage speechless once on the plane everything was fine i will try to avoid this airline in future they are also exorbitantly expensive on many routes
1101,air botswana,4,air botswana customer review,maun to joburg got on plane and when arrived in joburg our luggage did not no ones did found out afterwards that if it is hotter than 40c they will not take luggage if plane is full wish someone would have informed us we didnt get our luggage back until zanzibar 2 days later and many frustrating moments in between tired plane needs an overhaul or the insides redone they had a quick stop which was not on the itinerary or the ticket in gabone it was to turn staff over or something but couldnt get off plane and the 10 minutes turned into 40 without ac doors opened and 40c
8922,etihad airways,4,many had broken entertainment systems,the flights departed and arrived on time the connecting flights were good and the staff were helpful and friendly but everything else was pretty bad we had a very old boeing 777 plane for a 14 hour flight and many people had broken entertainment systems the food was barely edible disgusting in fact wont be paying 3600 again for such bad service prefer emirates singapore airlines or qantas
17134,royal jordanian airlines,6,attendants are practically invisible,the boeing 787 is relatively new and the economy seats have great legroom the food quality is decent and the time between meals is not too long but dont board the flight super hungry as the food might not be enough inflight entertainment is decent and provides enough options to kill time on a long flight amman airport is modern and has so decent food options also the petra lounge is very nice and doesnt get very crowded if you have a tight connection they may hold the flight for you luggage made the connection amman airport is very poorly organized there is a serious lack of professionalism upon arrival there is an initial security screening for connecting passengers it looks as though this security station was shoved into a hallway without the architects knowledge the line is chaotic and nobody has thought to add ropes they also dont communicate what is going on so most passengers are unsure of where to go or what to do also passengers travelling to the us canada have to have their passports and visas checked before passing security but when i was there one of the two agents working this counter abruptly left leaving about 100 passengers with tight connections in a panic nobody communicated anything about what was going on for us canada flights there is yet another security station and here too nobody has thought about adding ropes to organize the line up note this is the third line you have to wait in when connecting despite having not appropriately resourced the airport to handle large volumes for some reason they schedule multiple us canada flights within 30 mins of each other so the 800 or so passengers totally overwhelm the airport facilities during high season the flight attendants are practically invisible when a meal is not being served they just lounge in the galley at the back you need to use the call button to get any service but they seem to resent you for disturbing them when you do so there are long periods of time up to 4 hours between meals where no drinks are served on most other long haul airlines the cabin crew will walk the aisles to pass around cups of water every few hours it took almost two hours to remove the meal trays from the seats they seem to keep the cabin quite war which makes the lack of water problem much more acute
4941,avelo airlines,3,still a very bad experience,travelled to and from new haven to ft myers on avelo never again a neighbor recommended them new haven is reasonably close so we tried it big problems at new haven airport not much parking and expensive no real gates you stand out in the cold for 1015 minutes boarding the jet from the ground the planes are fine standard boeing 737s the airfare itself is relatively low cost but the add ons are very high 45 per carryon or checked bag each way 180 for checked bags for 2 persons rt add 130 for seat assignment rt you pay 2737 for a seat assignment they also demanded i remove a standard phillips electric toothbrush from my checked bag ridiculous in 25 years of flying all over the world only avelo has forced me to remove a toothbrush from my checked bag they said was fine to carry it onboard in my carryon bag go figure incompetence the website is also very confusing the site caused me to double book and double pay for my checked bags i had to request a refund due to the confusion online when i checked in all in all a very negative experience they dont even offer any water on their flights at all 3 hour flight tweed new haven is definitely not ready for prime time they have limited parking no gates not enough room for waiting passengers a very bad experience if you have elderly or wheel chair passenger definitely do not fly with avelo or thru new haven they will freeze on the ground tarmac boarding or trying to board their flight the price for a professionally run airline like american jetblue or southwest is really not much higher maybe even less and they fly out of real airports like bdl jfk laguardia and white plains no drink no food no wifi nada i tried them once but i will not fly them again the flights themselves were actual ok the flight attendants also were friendlyok though they clearly have almost nothing to do in the air no service flights just 1hour late but still a very bad experience a mistake
17281,ryanair,6,15 euro fare no complaints,uneventful flight no delays ryanair crew were friendly enough by ryanair standards window seat so not too uncomfortable usual multiple sales pitches squeezed into a 45 minute flight ryanair are never going to win any awards for service or comfort but thats not their intention considering the 15 euro fare no complaints
148,aegean airlines,5,i had to pay 50 euros more,i showed them my ticket to board on the plane they thought my suitcase was big then weighed it and also found my bagpack too big they never showed me the number shown on the weight scale or informed me about why my bagpack was considered too big instead they were rude after me insisting on knowing how many kilos my suitcase was they told me it was 9 kilos instead of 8 for which i had to pay 50 euros more i feel that economy class passengers are treated with no respect in the airport and aegean attempts to take more money from them making their life difficult in their airport i would not recommend flying with aegean a sandwich and a cup of coffee on the airplane is not worthy of such bad customer service
17706,scoot,2,flight was delayed for 5 hours,my flight in february was delayed for 5 hours it was a morning flight and they sent an email during midnight 3am telling me that flight been changed to noon but when i was in airport the flight was further delayed for another hour i boarded and the plane went on circling for another 1 hour flight attendees were rude to me scoot gave me a 30 voucher during the flight delay probably the only slight saving grace however the staff at the counter was just playing her phone texting zero regards about customer service or much known to the delay i bought the wifi it was not even working despite trying countless times it was not an entirely cheap flight either like those promotion deals got it at 250
2044,air koryo,9,air koryo customer review,i flew from beijing to moscow on a charter flight last month i was pleasantly surprised with the service and the joy of flying on a tu154m i was in business class and found it to be just fine the entertainment was a tad basic but the food and cabin crew were lovely i would have no hesitation of flying them again
4956,avelo airlines,3,customer service is terrible,avelos customer service is terrible hold times greater than an hour our plane had a technical issue which can happen but we were left in the dark relative to what was going on very poor communication our departure time was supposed to be 630 pm and we ended up leaving at 130 am apparently the needed plane repair parts were in new haven so they flew a plane to charleston with the parts and took us back to new haven on the return flight if that wasnt the case im not sure what we would have done the airport closed at 430 am there was no guidance from avelo they need to do better
9621,flair airlines,1,clearly they dont need customers,i flew to toronto form montreal with flair on march 10th 2023 and upon arrival in toronto i realized that my suitcase did not arrive with me i was told that it was left in montreal and that i may receive it by march 12th now i was in town only form 1013 for a wedding obviously i did not receive my suitcase while i was in toronto so i had to purchase new closes to wear to this wedding my suitcase was only found and returned to me on mar 23th i was told to contact them if anything was missing from my suitcase as well as to be reimbursed for the clothes that i had to purchase i emailed them on march 29th providing all the details of what happened as well as my receipts they responded with a generic message asking me to describe what my suitcase looked liked they clearly didnt even read my email since i already told them that i now had my suitcase i have been emailing them back and forth since then and every time i do i get a new person asking me to describe what my suitcase looks like i have yet to receive an email from someone who has any kind of customer service training or experience its been two weeks since they bothered to respond to my last email clearly they dont need any customers i will never fly with flair airlines again even if it was for free
7825,csa czech airlines,4,overpriced low cost treatment,mixed bag of two different experiences paris to prague and prague to kiev booked through travel agent and then wasnt able to access booking on the csacom to buy options like food or extra bag was able to get bag allowance via online check in where it recognized my premium status with skyteam at the airport in paris everything was smooth and easy including skypriority lanes available at every stage plane was bang on time the seat comfort was excellent which is important to me didnt have opportunity to try their meal since wasnt able to preorder it but no problem for 1 hr flight when in prague everything changed dramatically at the gate there was no flight info at all and no one attended the screen showed a 2 hr delay the csacom has no flight status info and sends you to prague airport website where flight was shown as leaving on time one hour later incomprehensible announcement about gate change with exact words the flight is leaving now from gate x the crowd ran there to find new gate empty and door closed with no one around 60 minutes later flight was called for boarding at their home base csa dont maintain separate lane for business and skyteam passengers all stood in one line and boarding was a mess onboard 2 hr flight nothing was for free even water since security check is done directly at the boarding gate after shopping area you get your bottle of water purchased to bring onboard confiscated but then after the lane they have a vending machine for you to buy previously confiscated water again when onboard no apologies for delay from the crew ticket price was higher than klm on the same route cabin bag allowance was just 1 item of 8 kg vs klm 12 kg and 2 items plus drinks and snacks for free checked baggage allowance is up to skyteam standards only 3 star for ground service due to good experience in paris for prague airport they deserve no star overpriced low cost treatment inconsistent
8232,eastern airways,5,eastern airways customer review,flew with eastern nclsvg as they offered more suitable schedule over widere who i would normally fly with tiny j41 with 18 passengers for the 1h30 flight hand baggage had to be surrendered at aircraft steps as limited space onboard bag was laptop bag size so keep hand baggage to a minimum if you really want it in the cabin 2 cups of tea shortbread hot towel and sweets before takeoff and landing all complimentary made such a difference to the flight flight attended very friendly and welcoming and flight deck kept you well updated on arrival time and weather would fly eastern again however price can be very steep so book as soon as you know the dates of your holiday it pays off to book early
20432,thomson airways,4,do not whatsoever pay for extra space seats,flew thomson from manchester to jamaica do not whatsoever pay for extra space seats on this aircraft and choose row 30 b c g or h they are right by the toilets and other passengers use the space in front of you to queue for the toilet or stand and chat they completely ignore the fact that you have paid for the extra space and sometimes even try to get around 8 people all stood in the space at one time nothing done by the stewards or stewardesses to elevate the problem
3486,airasia x,4,fa serving my row was most friendly,been through flying airasia x more than 15 times and service can be inconstant on my recent flight from auckland to gold coast the flight was barely half full for the evening flight so we departed early after the seatbelt signs turn off the cabin staff did not appear until about an hour later starting the meal services the prebooked meal out of auckland was overcooked bland and small portion they didnt give a set of plastic cutlery instead only giving the spoon for the meal when asking the knife and fork one of the fa reply that the meal only need spoon and we have deficient for the fork for this flight a complimentary mineral water was not served until asking them at gold coast we disembark with stairs and after the transit check we board again with new set of crew for this 7hr 50 flight a lovely australian or new zealand fa serving my row was most friendly that i have had encounter with she kneeled down when interacting with every passenger
13543,latam airlines,2,would never fly with this airline again,miami to rio de janeiro would never fly with this airline again we booked airfare on this airline from miami fl to rio de janeiro we had booked a cruise that was leaving from rio the cruise was canceled and when we tried to receive a travel voucher for future travel we had nothing but problems we purchased premium business class tickets and the paperwork we were provided stated we had one year in which to use the voucher after going back and forth with the agents too many times to count we were finally given a voucher in the amount of 127434 which we used for a trip to punta cana leaving a balance of 69446 have lodged many complaints with the company and they do not respond use caution if you have to book with this company obviously they are a low cost airline for a reason
14740,meridiana,6,meridiana customer review,londonflorence return outward bound was satisfactory return flight was cancelled once we were at the airport and placed on a flight from bologna waited in line for 15 hours to check in then put on a bus and undertook baggage drop and security at bologna just be aware that your flight may not leave from the city you booked for
4965,avelo airlines,1,customer service is the worst,avelo customer service is the worst during a flight delay i found an avelo employee at the counter and was told she could not help me i spent 2 hours on hold with customer service only to hang up because it timed out per a recording i was offered to leave my phone number for a call back but that was full when i finally got to the airport for my connecting flight there was no one at the counter and was told by security that customer service leaves within 10 minutes of the last flight and id have to use a service phone i finally make it to the gate only to find out the wrong gate number was printed on my boarding pass i missed the flight and the next flight out was 4 days away i sent 2 emails a month ago and received an email today stating they are working on it
19757,tame,9,great customer service,guayaquil to baltra i wish to say a few positive words to review my trip to galapagos with this nice airline which proved to be punctual reliable and with great customer service i had to anticipate my return flight from baltra to guayaquil so i decided to call the customer service on their international line i was a bit scared as reding the previous reviews i was expecting the worse actually the customer assistant on the phone not only spoke perfect english but also managed to help me with the change easily and at no additional cost in few minutes the new ticket was delivered to my email together with all the information regarding the entrance requirements to galapagos the whole checkinboarding process was easy and quite fast both ways and departure and arrival time perfectly punctual the plane was probably a bit outofdate but the crew and the pilots did their best to make the flight as pleasant as possible drinks and a snack were served during both flights and we got lots of announcements from the cockpit smooth takeoff and landing completed the journeys so overall a nice experience and nothing to complain i have to say that i travelled much better than with other airline companies
11995,jet airways,3,staff borderline rude,dubai to hong kong via mumbai cheap flight tickets but you understand why old aircraft no entertainment on flight screens dont work dodgy seats all this to arrive in mumbai to discover our flight was delayed 2h with no warning or compensation like a lounge access for example airport staff borderline rude and sleeping at the desk really showing their annoyance when you approach them flights delayed both on our way to and from hong kong cheap yes but at your own risk
1582,air europa,1,its even worse than ryanair,worst company ever worst customer service ever always late dont give you any information make you wait for hours for nothing my flight got cancelled and i had to struggle for months to get the eu legal compensation they do not answer your messages their flight are always latecancelled and good luck for the wait and get the compensation cause it will never come a company to flee from never take this company really its even worse than ryanair
6901,china airlines,3,not fly china airlines anymore,jakarta to taipei the flight was supposed to depart at 1410 from jakarta to taipei but it was delayed for 1 hour 40 minutes due to technical problem no reconciliation provided by the airline for this delay to the passengers our first time to fly china airlines and disappointing they shall not fly problematic aircraft unless that is all they can afford will not fly china airlines anymore
21313,united airlines,2,seats did not recline,paid to upgrade our seats and felt like we got a downgrade because our seats did not recline supposed to have been electronic device charging stations between the seats and there werent any on the plane at all one of your flight attendants was very rude will never fly this airline again there was also supposed to be onboard wifi and it wouldnt work either
4330,american eagle,6,service was adequate,the service was adequate food beef salad was adequate equipment old and tired cabin crew friendly however there appears to be something jinxed about this flight second time in 18 months we have flown this route and both times significant delays this time it was 90 minutes the frustrating aspect was the number of gate changes six of them three of them in the last 60 minutes before departure the same number as the last time
18035,silkair,4,silkair is really very ordinary,cochin to singapore the positive is that we left and arrived in good time however the price does not justify what you actually get premium price very old plane with no personal screens note you can download their app to watch a variety the food was dreadful served at something like midnight i opened the foil and recoiled it was that bad fortunately i kept dropping off to sleep which helped the flight pass faster overall if i was choosing this route in future i would just go with the cheapest option as silkair is really very ordinary
22280,vlm airlines,4,vlm airlines customer review,lcyamslcy on codeshare with klm cityjet on rj85s both flights on time outbound flight nearly empty return flight full on both flights a drink and a good sandwich were offered although as the outbound flight was mid morning breakfast may have been more appropriate cabin crew attentive on both flights though they were rushed to serve all passengers on the return flight given the heavy loading
7712,croatia airlines,4,croatia airlines customer review,lgwzagskp on older a319 first sector delayed about 20 minutes but made up time in the air ordered a gluten intolerant meal on the croatia airlines website no gluten intolerant meal available on flight second sector delayed about 30 minutes no gluten intolerant meal available again landed at skp late and sat on taxiway for 20 minutes with no explanation given
1050,air berlin,8,the airline looks better,berlin tegel to bucharest i would start my review with the regret that air berlin has stopped flying to bucharest and those were one of the last flights operated by them i know it is tough to keep pace with ryanair but since air berlin has moved towards a quality service experience for its customers maybe it would have been nice to get this experience on this route too i must say that since i fly air berlin and that is a lot of time i only had once or twice that my flight was delayed and those flights tofrom bucharest were both ahead of schedule i have read it is not always the case but from my experience and point of view i was really impressed to see so many flights on time the aircrafts they are flying are new i suppose the kept only the new ones in their fleet after the restructuring last year and as a topbonus platinum i always get a seat with extra legroom which makes flying with them a joyful experience there are some things that are disturbing the inflight entertainment system only shows ads of air berlin and their partners together with their destinations over and over again this becomes too much after some time and they never change they have an app which you can use on your own device for wifi and entertainment but for my surprise you had to pay for watching tvseries as well not only for using the wifi they are many airlines which offer this service for free another thing that i find not right are the prices for the inflight snacks and drinks i understand that this is a new market strategy is it really part of that high quality experience they are talking about but there are operators offering decent prices not 35 for a mineral water and the coffee was really bad a bag exactly like tea infused in hot water i would expect more quality from their famous signature coffee i think things are changing and the airline looks better like it used to be some years ago the cabin crew members are more friendly but there is still much to do many people say it has the corporation mentality and they attention for client is low and that is partially true i think being closer to the client in any way will make this airline better
22503,volotea,9,friendliness of the company,highlight the friendliness of the company the good price ratio mainly on domestic flights and the customer service that for me is very important to talk to people and not machines it does not charge hand luggage it allows you to check it in for free and if you are a priority you can take it in the cabin i recommend it to my friends
12112,jet2com,9,cant fault them,i cannot believe some of the reviews on here we have flown with jet2 on a flight only basis also the last time on a package to menorca cant fault them service excellent plane good and the amount of staff to see you through check in etc was brilliant and very helpful recently returned from turkey with tui hotel very good however tui changed our flight to a smartlynx flight that was rubbish it was so cramped i am 5 foot and was so glad had an aisle seat the 2 tui staff on board were not the best for customer service would i go with tui again no would i fly with jet2 again yes in fact flying with them again in november
20893,transavia,2,disgrace and very rude,im calling the airline just now had to wait 45 minutes asked about the pcr test operator acts as if he never heard about it i say you sell trips to greece so you must know what are the conditions and he hangs up the phone for weeks on end there are waiting lines for 5060 minutes and they never fix it disgrace and very rude customer unfriendly
19907,thai airasia,6,incredibly cheap,the flatbed advertised and paid for was not available on this particular aircraft however had a row to myself food surprisingly good very good cabin service and check in main criticism is whilst a tired interior acceptable being filthy is not 9 hours long way without in flight entertainment and no internet connectivity available but incredibly cheap
5234,bahamasair,8,i feel very safe with them,freeport to nassau i see a lot of negative reviews and im really not sure why ive flown bahamasair my whole life and while theyre not the best in the world i feel very safe with them i experienced a slight delay my last time flying but i trust every delay with any airline is for a reason and put my safety above impatience ive only flown on their newer aircrafts within the past 6 months ive been flying more frequently so i cant really remember what the older planes are like but the new ones are great clean and bright on the inside the crew are kind as most bahamians are the flights i take are always under 45 mins and completely stressfree like i said i dont remember what the old planes are like so i only speak for the new planes but i prefer them to a lot of other airlines ive been on including american ones i know bahamasair pilots to be very talented fliers and thats whats most important to me its just a plus that the interior looks nicer now and since i dont experience any extreme delays i really have nothing to complain about
18700,south african airways,3,not even an apology since,on flight sa203 to jfk new york 21 june 2018 the entertainment etc was not working not only our family of five but all the passengers on the flight the staff did not know how to resolve the problem served dinner and vanished leaving one staff member in the galley who i did not see once came round to offer water the staff emerged again for breakfast service and advised us to take the matter further with customer services from saa we reported the incident got a reference number and not even an apology since
1618,air europa,5,the service was very poor,i flew in december to london to bogota in business class the staff was amazing and food and all the others service was excellent but i return on friday arriving yesterday afternoon to london in economy class and the service was very poor we were offered just one meal in the night of the departure and for the rest of the trip we had to paid the other meal as i know the other airlines are offering two meals when the journey is long making us to pay the other meal and we have to pay for the headphones while other airlines offer this service free
4960,avelo airlines,6,pay extra for the carry on bag,so far i flied twice thru avelo airline this year i didnt not have much other problems with this airline except their bag policy i thought the airfare was pretty cheap when i made the reservation thru online but when i got to the airport to check in at the desk the employee said i may have to pay extra for the carry on bag their policy said i can take the bag in the plane as long as the size of the bag is under their required size i didnt pay for the bag that time but he said i have to pay from next time
6776,cebu pacific,7,for short flights its okay,bangkok to manila in november 2019 as this is a lowcost airline the service is nofrills nevertheless the ground service is good not the best but i suggest more checkin counters the flight departed on time and arrived on time while this may not be the same on other flights they are improving on their ontime performance cost for money is good considering i only paid half of what i would usually pay if i chose a fullservice carrier for this route the legroom was a little bit crampy but you get what you paid for this a330 operated by cebu pacific is infamous for its cramped seating configuration i wouldnt recommend this for a longhaul flight but for short flights its okay you get to your destination on the cheapest price while the product quality is still there
1761,air france,6,never encountered such incompetence,shame on air france for its disgraceful performance and for doing nothing thus far to settle a claim for clothes and incidentals i had to buy after my luggage was delayed last december when returning from guinea to washington dc in business class i must have now called air france a dozen times to find out the status of my claim each time i get bounced around from one agent to another each of whom appears completely unable to provide any help whatsoever one agent today told me that the only way to communicate with af is via social media and suggested i try twitter and facebook ive already tried both of those months ago and never have had any response ive now escalated the matter with my firm and with amex which did the booking as my companys corporate travel partner shame on air france ive never encountered such incompetence
4521,arik air,9,arik air customer review,i have just returned from a trip to lagos nigeria in economy class from heathrow i can not fault the aeroplane there was lots of leg room and my partner and i are not short at 5ft10 and 6ft2 good entertainment selection and plenty of food and drink throughout the journey all the staff were welcoming and the plane was clean my only complaint would be that both food options on the way out were spicy nigerian dishes but this is only because i am fussy if you like spicy food you will love the selection however on the way back there was a non spicy dish which was lovely i would not hesitate to fly with arik again
21835,virgin america,6,virgin america customer review,when i flew with vx i was impressed however there were a few problems my screen froze a lot and my seat barely reclined i did like that there was a good selection of music and that you could watch live tv overall the flight was great
9229,eva air,9,one of the finest business class,tokyo to toronto via taipei i must say this is one of the finest business class i had the pleasure to fly in flight attendants on both flights were excellent service quick and accommodating food was great the flight attendants all had been extremely polite and always inquiring if they can be of assistance the in charge came around and introduces herself to all the business passengers plane was extremely clean on both flights washroom was obviously was continually cleaned during the flight i would fly this airline again and would highly recommend eva air
5212,ba cityflyer,8,ba cityflyer customer review,lcyglalcy return new embraer 170 excellent and comfortable flight heavy fog caused flight to be diverted to london stansted on return trip obviously outside airlines control but meant long delay in waiting for coach transfer back to london city everything well organised although we had to wait for passengers from a second diverted flight to also arrive and join the coach transfer across town whilst inconvenient there was realistically nothing that airline could have done about the situation flights good transfer a bit slow
12613,jetstar pacific,5,jetstar pacific customer review,after reading all of the reviews warning us of delays and cancelled flights we opted to fly jetstar pacific from hcm to danang fully aware of the ramifications for our actions the price was too good to resist and we couldnt see the point of paying triple that with vietnam airlines check in was a slight issue with flights being cancelled left right and centre the poor staff did their best to deal with an array of angry and difficult customers but what do you expect for the money you paid our flight was delayed 10 hours but staff were lovely and moved us to an earlier flight so we only had to wait 5 hours in saying this we noticed all of the vietnam airlines flights were delayed as well due to weather or late aircrafts i was happy we hadnt paid an excessive amount to still be sitting around at the airport if you want to fly out of hcm i would recommend jetstar for their excellent prices however next time i would opt to get the bus and avoid delays altogether
8174,druk air,7,druk air customer review,i was impressed by druk air though admittedly we were business class good food very comfortable seats 2x2 and professional friendly informative staff we flew delhi khtamandu paro and the meal was excellent on board sit on the left for the omost amazing view of 8 of the 10 highest mountains in the world helpfully pointed out by the pilots commentry a319s modern comfortable well maintained and toilets clean business class is definately worth the small supplement exceptional helpfulness of the airline when we were stranded by bad weather in paro
7497,copa airlines,3,avoid if you can,leaving from san jose to panama city my flight was delayed there was much confusion and delay in updating the screens of letting the passengers know they didnt have any satisfying or complete answers concerning any of us being able to get help in panama with our missed layover to lax the flight crew in the cabin did admirably and only gave other passengers seemingly trivial problems from panama city to lax we had to wait hours after flying in to panama before even knowing if wed have flights or where people would be going before reaching their destination the ground service was laughable it was one man trying his best albeit not even close to being able to handle the situation with another service member focused on the next flight for the area sometimes both of them were preoccupied with making announcements or just repeating details to passengers instead of helping us with our issue of being delayed take that as you will others were upset that they would not even adhere to their policies and just intended to let people out to dry due to delays they were not taking any responsibility for the situation would not put people up in hotels anymore or give them shuttles or any similar accommodation because as i was told this was ceased since covid and thats part of their new restrictions allow people to just congest the airport due to delays while also having all over the airport you cant sit or lay down on carpet due to covid safety guidelines it was so contradicting and beyond that they charged for wifi past 30m unless you paid to stay in an overpriced lounge for 8 hours that i heard from a lady you couldnt even sleep in and theyd keep waking you up to prevent it those last two parts are more on the airport than airline but the entire thing was a grossly obvious shakedown copa is just aiding and abetting by stranding passengers there instead of helping them all that being considered after waiting for hours i talked to a man that while he gave me questionable reasons for why they couldnt do much and arent responsible nor had anything else to do than the bare minimum i was not worried about these other issues as much i was quite happy he was able to give me a boarding pass for the following morning for my next 2 connections i was going from sjo to panama city to lax and had my last layover there before finally one additional flight that was with another airline fortunately and he checked all the other flights at my behest to see if i could find something faster or more reasonable there wasnt but i appreciated the effort and in the specific time frame i was talking to him the speed of getting me what i needed and answering my questions though i was prepared all in all they acted in a way that the idea of a delay was foreign to them they didnt have any standard procedures to handle it they had no sufficient answers and generally no answers to your questions unless you knew what to ask be it about luggage flights where to stay or what to do they gave no thought to our situation besides getting us on the next available flight in my case i had been up for a very long time and was hellbent on getting to the us so i didnt have much in terms of complaints and found the bare minimum acceptable in my case but i sympathized with all the others that got completely fd over neve rmind reviews cant contain profanity in effort to censor opinions avoid if you can at all reasonable costs
4605,asiana airlines,7,did not load my luggage,new york to osaka via seoul i like asiana airlines in general their planes are new and they provide reliable service they dont always give a professional impression but i think they still provide a high level service i was disappointed this time as they did not load my luggage and i had to spend three days without it they acted as if they bore no blame at all i hope they improve customer service to the same level as their other aspects
18862,spicejet,5,the service was what was expected,i had booked this flight a month before flying as it came at a very cheap and reasonable rate the web check in for the flight was fine and i had opted for the auto seat selection without getting charged a fare for seat selection so the boarding pass was given to me 12 hours before departure the check in and baggage drop was smooth the boarding started a bit late but we made up for that en route noted that i was flying on a 737 max 8 type aircraft which had much bigger overhead storage bins and the seat pitch on board was on the generous side which was appreciated also the plane was much quieter however when boarding most of the flying attendants were busy working in the galleys and were not wishing the passengers which was rather unusual also it was observed that in the back of my seat pocket the safety card was not present which was not good at all as this document is very necessary the safety instructions and general service also seemed to be rushed on board the cabin it felt as though the staff just wanted to get things through perhaps these factors along with the lack of staff friendliness highlight the issues that the airline is going through at the moment it is to be noted that there is an onboard wifi named spicescreen which one can connect to their mobile devices free of charge it had a decent selection of movies podcasts magazines which was much appreciated the flight landed on time and baggage collection was done appropriately on the whole for the cheap fare that was paid the service was what was expected and its true that even though the airline is going through challenges there are definitely aspects that should be taken care of
18199,silver airways,2,they are very disorganized the most basic airline,we flew direct from key west to tampa my fianc and i checked 2 bags identical bags we get to tampa and only his bag is there we find some lady that nonchalantly tells us to go to the ticket counter we tell the guy our bag didnt arrive he asks for my id and phone number gives it back and says nothing else so i say after a minute or two can we have an update he says hes waiting to hear back from his supervisor we go sit down and wait 45 minutes later he comes back and says they dont know where my bag is and they are waiting to hear from key west he said you can leave and ill call you when he hears back 5 hours later no one has called so i scour the internet looking for a number that actually works for the tampa silver counter finally get someone to pick up and they still havent located my bag 1 hour later someone calls me saying it got left in key west and will be to tampa by 830 i say so do i just go to the belt he goes no come to the ticket counter with your id so i go back at 830 theres a sign saying the ticket counter is closed for the night i roll my eyes and go down to the belt and thankfully its there i emailed customer relations and he said my bag didnt make the flight because of weight restrictions which is fine but why did no one tell me and it took 6 hours to locate my bag they are very disorganized the most basic airline no wifi no tvs no drink service no ramp to the plane you have to walk outside forever just not worth it and the flights were 400 a piece the company is low budget all around
13668,level,3,utter lack of customer service,boston to barcelona because level is a subsidiary company if an issue arises that needs an immediate resolution for the customer it will go unresolved because level customer support is nonexistent and communication with iberia has to go through the customer himherself and across separate computer systems critical information is lost in translation i was prevented from boarding due to an issue of dates in the passport before expiry on the same flight another family was sent home without help for the same reason and a solo passenger was left unhelped due to a 1 lettermismatch between the name he entered online when reserving his ticket and the name in his id no ground staff was able to help him the level manager on shift was verbally hostile and offered no resolution no way of communicating with iberia to look into flight change or other solutions and no alternative options only the window clerk offered sheepishly a personal suggestion and gave me a phone number to contact iberia when my cell phone had connectivity issues in that particular part of the airport i was informed that level had no phone line i could use instead to speak with iberia i had to borrow a cell phone from another passenger to call iberia then i was told the only option was to change my flight which the level staff could not do with their laptops so for that the level manager had to enter a note in the system confirming i had shown up for checkin by that time the manager had left for the gate before even all passengers had checked in in other words checkin and boarding functions overlap in time and only 1 manager covers both the checkin clerk tried to enter a note in the computer system despite not having the credentials for that type of annotation in the system but that did not get registered on the iberia end as a consequence iberia was unable to change my flight despite having telephone record of me having shown up for checkin and i lost the ticket this illustrates that despite the convenience of pricing there is a risk of lost fights should any issue arise due to the utter lack of customer service
6848,china airlines,7,an inconsistent experience,los angeles to denpasar via taipei checkin at lax was smooth they gave us a transfer sleeve to store boarding passes for later segment which was a nice touch we had a remote gate far away and had to be shuttled by bus that experience wasnt very pleasant as we had to wait inside the bus for a very long time despite having reservation for four seats traveling as a family there was no available overhead storage all four of us had requested special meals but the flight attendants started serving us regular meal it was only after we showed them our boarding passes that they served our special meals the overall ambiance seating comfort and ife were excellent both b777300er and a330300 were tastefully decorated the service between taipei and bali segment was far superior to what we experience between la and taipei the service on our final segment from tpe to lax fell below the mark the flight attendants serving us in economy didnt smile and were quite rude while interacting with us so while friendly service was absent in tpelax segment the wifi worked well on b777300er overall china airlines offered an inconsistent experience where the positives outweighed the negatives so we will still fly with them again
